vlookup,SO2,PM10,PM2.5,8h_Avg_WHO,8h_Avg_NS,C0_8h_Avg,NO2,AQI
Manam25082023,4.0075,,,15.495,15.495,0.5225,36.3,36.3
Manam25092023,3.1833333333333336,,,16.470000000000002,16.470000000000002,,12.77,16.470000000000002
Manam25102023,2.6079166666666667,,,10.1425,10.1425,0.77125,12.19,12.19
Manam25112023,3.057916666666667,,,13.905,13.905,1.1025,9.96,13.905
Manam25122023,3.3554166666666667,65.38933333333334,40.86833333333333,13.8275,13.8275,1.5475,15.37,65.38933333333334
Manam26012023,3.516521739130434,23.63,18.551739130434783,22.78375,22.78375,0.5,1.77,23.63
Manam26022023,2.7258333333333336,20.92875,16.330416666666668,12.2025,12.2025,0.93875,22.98,22.98
Manam26032023,3.705,52.55375,21.617500000000003,32.08125,32.08125,0.25625,21.35,52.55375
Manam26042023,3.4020833333333336,49.82666666666666,24.94333333333333,18.26375,18.26375,0.4674999999999999,15.82,49.82666666666666
Manam26052023,1.28,125.10125,58.59916666666666,18.79625,18.79625,0.35875,40.02,125.10125
Manam26062023,1.7804166666666663,,,11.15,11.15,0.39625,7.61,11.15
Manam26072023,2.699583333333333,,,10.2825,10.2825,0.38625,6.93,10.2825
Manam26082023,3.9775,,,,,,26.63,26.63
Manam26092023,3.155416666666667,,,18.595,18.595,0.3,12.52,18.595
Manam26102023,2.5104166666666665,,,12.1025,12.1025,0.705,12.05,12.1025
Manam26112023,3.063333333333333,,,9.9225,9.9225,1.075,14.81,14.81
Manam26122023,3.2879166666666664,84.226,52.64125000000001,14.383749999999996,14.383749999999996,1.5275,22.47,84.226
Manam27012023,3.454166666666667,19.986666666666668,16.791666666666668,23.61875,23.61875,0.4924999999999999,,23.61875
Manam27022023,2.7845833333333334,26.550416666666667,13.934761904761904,13.26,13.26,1.045,27.46,27.46
Manam27032023,3.6012500000000003,104.43947368421053,60.49736842105264,19.20375,19.20375,0.27875,15.56,104.43947368421053
Manam27042023,2.9372727272727275,82.64416666666666,40.03083333333333,25.2725,25.2725,,10.51,82.64416666666666
Manam27052023,1.3383333333333332,108.07458333333334,53.61708333333333,24.26,24.26,0.35875,15.78,108.07458333333334
Manam27062023,1.8425,,,9.3825,9.3825,0.3687499999999999,7.41,9.3825
Manam27072023,2.7495833333333333,,,8.42,8.42,0.3625,7.2,8.42
Manam27082023,3.97,,,15.5775,15.5775,0.57875,19.71,19.71
Manam27092023,3.2120833333333336,,,11.83,11.83,0.4475,38.82,38.82
Manam27102023,2.5541666666666667,,,10.78125,10.78125,0.68375,4.67,10.78125
Manam27112023,3.1421739130434783,,,11.86875,11.86875,1.145,15.15,15.15
Manam27122023,3.452916666666667,105.896,66.185,12.56,12.56,1.5025,5.23,105.896
Manam28012023,3.405,27.464583333333334,21.989166666666662,15.225,15.225,0.54,0.51,27.464583333333334
Manam28022023,2.966666666666667,39.91416666666667,11.181666666666668,13.02375,13.02375,1.0025,28.3,39.91416666666667
Manam28032023,3.73625,78.68,49.64368421052632,16.305,16.305,0.2675,11.5,78.68
Manam28042023,2.43375,56.98291666666666,27.249166666666667,24.86125,24.86125,0.235,36.47,56.98291666666666
Manam28052023,1.3275,120.72208333333332,54.56166666666667,27.8775,27.8775,0.365,14.9,120.72208333333332
Manam28062023,1.9479166666666667,,,10.24875,10.24875,0.365,6.92,10.24875
Manam28072023,2.795833333333333,,,8.602500000000001,8.602500000000001,0.3662499999999999,6.55,8.602500000000001
Manam28082023,4.108888888888889,,,,,,,4.108888888888889
Manam28092023,3.1591666666666662,,,9.775,9.775,0.4575,17.42,17.42
Manam28102023,2.6266666666666665,,,16.080000000000002,16.080000000000002,0.7325,15.43,16.080000000000002
Manam28112023,2.99875,,,14.435,14.435,1.145,20.64,20.64
Manam28122023,3.3383333333333334,109.0,68.125,14.463749999999996,14.463749999999996,1.5825,31.75,109.0
Manam29012023,3.4675,35.39875,26.265,10.45875,10.45875,0.5175000000000001,14.58,35.39875
Manam29032023,3.7266666666666666,65.5525,38.59666666666667,29.445,29.445,0.2,8.45,65.5525
Manam29042023,2.397083333333333,60.79083333333333,28.539583333333336,21.36875,21.36875,0.25875,33.14,60.79083333333333
Manam29052023,1.3758333333333337,180.53416666666664,71.28458333333333,22.945,22.945,0.3949999999999999,21.86,180.53416666666664
Manam29062023,1.9979166666666663,,,10.42125,10.42125,0.39375,8.45,10.42125
Manam29072023,2.7529166666666662,,,8.40625,8.40625,0.39375,9.4,9.4
Manam29082023,4.058,,,17.30875,17.30875,0.6,25.36,25.36
Manam29092023,3.111666666666667,,,13.1475,13.1475,0.5387500000000001,18.59,18.59
Manam29102023,2.8175000000000003,,,13.58875,13.58875,0.78125,15.96,15.96
Manam29112023,3.0712500000000005,,,15.3975,15.3975,1.15125,13.32,15.3975
Manam29122023,3.397083333333333,99.02747826086956,61.89217391304348,12.533749999999998,12.533749999999998,1.58375,10.01,99.02747826086956
Manam30012023,3.589166666666667,36.70166666666667,28.880416666666665,14.6525,14.6525,0.6087499999999999,16.92,36.70166666666667
Manam30032023,3.3178260869565217,59.13458333333333,33.9075,32.465,32.465,0.22375,10.21,59.13458333333333
Manam30042023,2.5504166666666666,123.16583333333334,57.69291666666667,15.4025,15.4025,0.1987499999999999,41.05,123.16583333333334
Manam30052023,1.362083333333333,151.94190476190477,71.82875,13.675,13.675,0.4025,38.17,151.94190476190477
Manam30062023,2.033333333333333,,,12.3075,12.3075,0.3825,8.48,12.3075
Manam30072023,2.689583333333333,,,14.31375,14.31375,0.3975,10.17,14.31375
Manam30082023,4.695714285714286,,,105.78,,,,105.78
Manam30092023,3.14125,,,13.605,13.605,0.50625,20.58,20.58
Manam30102023,3.429583333333333,,,,,0.4574999999999999,,3.429583333333333
Manam30112023,3.09625,,,17.18375,17.18375,1.04,9.81,17.18375
Manam30122023,3.547916666666667,88.44727272727273,55.279545454545456,12.578749999999998,12.578749999999998,1.57625,177.91,177.91
Manam31012023,3.624166666666667,29.78125,22.370833333333334,16.627499999999998,16.627499999999998,0.67,15.83,29.78125
Manam31032023,2.99625,56.66833333333333,31.836250000000003,26.13125,26.13125,0.29,16.7,56.66833333333333
Manam31052023,1.2808333333333335,157.67652173913044,67.40791666666667,16.4775,16.4775,0.31875,40.76,157.67652173913044
Manam31072023,2.8937500000000003,,,16.5075,16.5075,0.4275,15.62,16.5075
Manam31082023,4.533636363636363,,,,,,,4.533636363636363
Manam31102023,2.834583333333333,,,8.39625,8.39625,0.7649999999999999,15.22,15.22
Manam31122023,3.4145833333333333,57.06266666666667,35.66416666666667,14.75875,14.75875,1.545,121.18,121.18
Masfo01012023,6.855666666666667,13.379166666666668,8.220416666666667,72.6384,72.6384,0.4222924999999999,15.227999999999998,72.6384
Masfo01022023,6.25525,,,87.11699999999999,87.11699999999999,0.2061359999999999,12.22,87.11699999999999
Masfo01032023,18.973166666666668,41.54583333333333,17.242083333333333,62.79,62.79,0.1989784999999999,12.784,62.79
Masfo01042023,4.606833333333333,40.265,20.414583333333333,95.2152,95.2152,0.208999,14.663999999999998,95.2152
Masfo01052023,5.556583333333333,92.26458333333332,41.02583333333333,65.031,65.031,0.1789374999999999,5.451999999999999,92.26458333333332
Masfo01062023,5.60025,77.29625,32.222500000000004,93.9882,93.9882,0.13875,9.588,93.9882
Masfo01072023,5.760329166666666,24.94458333333333,7.114166666666667,104.7235,104.7235,0.1625,6.2026,104.7235
Masfo01082023,5.541170833333333,43.92250000000001,17.045833333333334,79.3345,79.3345,0.2475,11.1969,79.3345
Masfo01092023,6.315520833333333,45.622083333333336,20.06125,47.436125,47.436125,0.2625,11.7881,47.436125
Masfo01102023,3.6724,29.555,11.874166666666667,100.85425,100.85425,0.1775,9.144,100.85425
Masfo01112023,4.326583333333333,19.71291666666667,8.861666666666666,44.46575,44.46575,0.22125,35.8756,44.46575
Masfo01122023,5.753725,20.752916666666668,8.443333333333333,70.929625,70.929625,0.19625,14.4271,70.929625
Masfo02012023,7.292333333333333,9.829583333333334,6.450833333333333,64.0494,64.0494,0.2218825,11.468,64.0494
Masfo02022023,6.113333333333333,,,72.6384,72.6384,0.2361974999999999,13.16,72.6384
Masfo02032023,16.462333333333333,32.43958333333333,15.795,57.477,57.477,0.2276085,13.724,57.477
Masfo02042023,2.91475,44.215833333333336,24.475416666666664,82.69979999999998,82.69979999999998,0.2118619999999999,12.22,82.69979999999998
Masfo02052023,8.41675,64.53208333333333,30.01708333333333,107.7306,107.7306,0.1846635,5.263999999999999,107.7306
Masfo02062023,6.440833333333334,80.74041666666666,31.83083333333333,134.97,134.97,0.13,2.4439999999999995,134.97
Masfo02072023,4.140704166666667,33.532916666666665,13.5925,115.637125,115.637125,0.19375,10.9295,115.637125
Masfo02082023,5.009191666666667,54.69416666666667,22.69,56.1125,56.1125,0.1325,15.1921,56.1125
Masfo02092023,6.3126125,41.93625,19.3775,45.230375,45.230375,0.18875,9.8994,45.230375
Masfo02102023,3.8585,35.10125,15.35,117.44375,117.44375,0.18375,4.9549,117.44375
Masfo02112023,4.576854166666666,23.11,10.088333333333331,52.24875,52.24875,0.14875,7.5628,52.24875
Masfo02122023,5.7391708333333336,24.96625,11.722916666666668,81.20675,81.20675,0.18625,9.4786,81.20675
Masfo03012023,7.379666666666668,11.344166666666666,6.9191666666666665,97.6692,97.6692,0.1732115,14.099999999999998,97.6692
Masfo03022023,4.988916666666666,,,68.4666,68.4666,0.277711,11.656,68.4666
Masfo03032023,13.1655,46.80875,24.01291666666667,75.348,75.348,0.174643,6.58,75.348
Masfo03042023,2.0741666666666667,34.89875,19.399166666666662,114.111,114.111,0.168917,7.52,114.111
Masfo03052023,8.001916666666666,39.6675,19.68916666666667,86.3808,86.3808,0.1316979999999999,8.459999999999999,86.3808
Masfo03062023,6.408083333333334,43.22375,19.1425,143.559,143.559,0.13125,3.008,143.559
Masfo03072023,3.9817875,43.29624999999999,19.012083333333333,104.48675,104.48675,0.1025,4.013,104.48675
Masfo03082023,5.026320833333333,55.40166666666667,22.657083333333333,33.3145,33.3145,0.13,21.7423,55.40166666666667
Masfo03092023,6.325870833333333,43.70458333333334,19.955,43.563,43.563,0.21375,14.4999,43.70458333333334
Masfo03102023,3.6023041666666664,36.74541666666666,15.541666666666666,119.374375,119.374375,0.2275,7.8568,119.374375
Masfo03112023,4.519625,33.169583333333335,12.878749999999998,74.53762499999999,74.53762499999999,0.2275,11.4737,74.53762499999999
Masfo03122023,5.601645833333333,31.229166666666668,15.040833333333332,68.61025000000001,68.61025000000001,0.25125,13.8008,68.61025000000001
Masfo04012023,7.6635,10.71375,6.510833333333333,100.1232,100.1232,0.1503075,18.236,100.1232
Masfo04022023,6.888416666666667,,,57.1782,57.1782,0.3707585,21.432,57.1782
Masfo04032023,13.362,65.41958333333334,31.917916666666667,76.797,76.797,0.17178,5.451999999999999,76.797
Masfo04042023,2.8274166666666667,29.3925,17.242083333333333,111.657,111.657,0.1617595,6.956,111.657
Masfo04052023,7.729,43.156666666666666,21.738333333333333,85.89,85.89,0.137424,1.128,85.89
Masfo04062023,4.159250000000001,46.94791666666666,21.30708333333333,124.4178,124.4178,0.26875,12.22,124.4178
Masfo04072023,4.0442,47.60708333333333,20.39625,95.01975,95.01975,0.09875,4.2919,95.01975
Masfo04082023,5.0970625,60.27541666666667,25.62625,46.2425,46.2425,0.10375,11.4949,60.27541666666667
Masfo04092023,6.368825,44.125416666666666,18.97625,44.505,44.505,0.2275,10.5652,44.505
Masfo04102023,3.986854166666667,32.31,13.11875,61.88575,61.88575,0.24125,9.8342,61.88575
Masfo04112023,3.9295416666666663,28.385416666666668,12.33875,86.927625,86.927625,0.18875,12.9414,86.927625
Masfo04122023,5.828933333333333,22.43958333333333,10.49875,67.97125,67.97125,0.18625,9.0706,67.97125
Masfo05012023,6.91025,12.961666666666666,7.855833333333333,94.7244,94.7244,0.1474444999999999,10.339999999999998,94.7244
Masfo05022023,8.242083333333333,,,81.4728,81.4728,0.1932525,15.416,81.4728
Masfo05032023,13.536666666666669,63.7575,32.02125,98.049,98.049,0.2419234999999999,14.476,98.049
Masfo05042023,4.268416666666667,29.22125,16.93875,99.8778,99.8778,0.160328,6.392,99.8778
Masfo05052023,0.6768333333333333,44.251666666666665,23.327916666666667,65.7672,65.7672,0.1417185,7.708,65.7672
Masfo05062023,4.42125,57.67666666666667,23.660416666666663,79.755,79.755,0.1125,7.708,79.755
Masfo05072023,4.095033333333333,35.34791666666667,14.757083333333334,85.38787500000001,85.38787500000001,0.1575,9.2103,85.38787500000001
Masfo05082023,5.120520833333333,73.62,33.77125,38.40925,38.40925,0.045,8.395,73.62
Masfo05092023,6.554870833333333,41.5125,17.400000000000002,47.726875,47.726875,0.24625,10.3802,47.726875
Masfo05102023,5.597008333333334,31.96666666666667,11.444166666666668,75.710375,75.710375,0.19,10.023,75.710375
Masfo05112023,4.6644375,24.84125,12.119583333333331,114.93025,114.93025,0.14125,5.6119,114.93025
Masfo05122023,6.270804166666667,16.242083333333333,5.952083333333333,58.41825,58.41825,0.195,6.6927,58.41825
Masfo06012023,8.558666666666667,25.920416666666668,15.404583333333337,79.2642,79.2642,0.1875264999999999,13.912,79.2642
Masfo06022023,8.274833333333333,,,54.2334,54.2334,0.2433549999999999,19.74,54.2334
Masfo06032023,24.24591666666667,46.390416666666674,19.2625,64.239,64.239,0.1818004999999999,18.612,64.239
Masfo06042023,4.202916666666667,36.208333333333336,19.49458333333333,70.18440000000001,70.18440000000001,0.263396,17.859999999999996,70.18440000000001
Masfo06052023,0.6004166666666667,46.72958333333333,24.76375,54.47880000000001,54.47880000000001,,6.016,54.47880000000001
Masfo06062023,3.6495125,52.295,21.6575,72.393,72.393,0.09875,7.895999999999998,72.393
Masfo06072023,4.1787375,48.150416666666665,20.57,102.223625,102.223625,0.1399999999999999,7.1698,102.223625
Masfo06082023,5.220633333333333,60.51458333333333,26.986666666666665,44.260125,44.260125,0.02125,10.1429,60.51458333333333
Masfo06092023,6.572727272727272,38.27,16.780454545454546,64.12525,64.12525,0.285,18.6819,64.12525
Masfo06102023,7.003133333333333,38.27166666666667,15.929583333333332,60.045375,60.045375,0.27375,18.6114,60.045375
Masfo06112023,5.563729166666668,20.471666666666668,9.248333333333331,62.267,62.267,0.33125,12.429,62.267
Masfo06122023,6.072979166666666,16.47625,6.840833333333333,65.950375,65.950375,0.22625,11.2571,65.950375
Masfo07012023,5.327333333333334,5.345,3.4758333333333336,85.6446,85.6446,0.1159514999999999,9.588,85.6446
Masfo07022023,9.017166666666666,,,71.6568,71.6568,0.2447864999999999,12.972,71.6568
Masfo07032023,16.93175,36.35208333333333,16.7575,65.205,65.205,0.2218824999999999,20.304,65.205
Masfo07042023,2.074166666666667,40.52583333333333,22.00375,102.3318,102.3318,0.2247454999999999,18.048,102.3318
Masfo07052023,1.0916666666666668,44.94083333333333,21.984583333333333,48.8346,48.8346,,3.947999999999999,48.8346
Masfo07062023,5.623679166666666,49.62125,16.791666666666668,60.06925,60.06925,,3.515,60.06925
Masfo07072023,4.061395833333333,59.16458333333333,25.30541666666667,36.879,36.879,0.035,6.0473,59.16458333333333
Masfo07082023,5.326041666666667,71.69958333333334,25.13291666666667,44.090625,44.090625,0.10375,11.6544,71.69958333333334
Masfo07092023,6.642975,32.57666666666667,14.870833333333332,54.48224999999999,54.48224999999999,0.235,13.5622,54.48224999999999
Masfo07102023,2.8505375,32.69166666666667,13.803333333333333,92.414375,92.414375,0.16,9.1488,92.414375
Masfo07112023,4.468383333333334,23.08458333333333,10.873333333333331,48.485875,48.485875,0.2325,19.7667,48.485875
Masfo07122023,6.824966666666666,20.172083333333333,8.31875,68.61875,68.61875,0.2012499999999999,11.9611,68.61875
Masfo08012023,5.92775,8.66375,5.684583333333333,51.2886,51.2886,0.1703485,11.468,51.2886
Masfo08022023,9.279166666666669,,,69.93900000000001,69.93900000000001,0.157465,16.544,69.93900000000001
Masfo08032023,18.0125,47.21,21.800416666666667,115.1955,115.1955,0.2376289999999999,7.143999999999999,115.1955
Masfo08042023,1.397333333333333,40.20375,22.21375,66.0126,66.0126,0.125972,9.775999999999998,66.0126
Masfo08052023,0.9825,38.28375,18.52,59.1414,59.1414,0.1417185,4.324,59.1414
Masfo08062023,9.588275,45.67250000000001,16.695416666666667,63.734375,63.734375,0.20625,9.0494,63.734375
Masfo08072023,4.1845083333333335,97.9275,39.1225,53.614875,53.614875,0.01375,6.1181,97.9275
Masfo08082023,5.4837625,62.74541666666667,21.64333333333333,27.75875,27.75875,0.22625,32.1933,62.74541666666667
Masfo08092023,6.65815,43.32666666666666,18.336666666666662,50.67725,50.67725,0.2299999999999999,13.5748,50.67725
Masfo08102023,2.972470833333333,39.922916666666666,16.25,95.039,95.039,0.1525,7.0539,95.039
Masfo08112023,4.1870375,28.17083333333333,13.884166666666667,62.240125,62.240125,0.24625,13.6878,62.240125
Masfo08122023,13.206208333333334,21.33625,10.010833333333334,73.469375,73.469375,0.2475,18.8816,73.469375
Masfo09012023,6.691916666666667,14.669583333333334,9.865833333333333,71.6568,71.6568,0.1932524999999999,12.784,71.6568
Masfo09022023,9.486583333333334,,,86.1354,86.1354,0.2161565,20.68,86.1354
Masfo09032023,13.678583333333334,41.55375,20.43875,104.328,104.328,0.22904,8.084,104.328
Masfo09042023,2.041416666666667,40.47416666666667,20.724166666666665,51.534000000000006,51.534000000000006,0.2218824999999999,15.791999999999996,51.534000000000006
Masfo09052023,1.572,62.68125,28.817916666666665,69.44820000000001,69.44820000000001,0.1646225,4.512,69.44820000000001
Masfo09062023,13.188679166666669,51.39375,18.008333333333333,122.67125,122.67125,0.1624999999999999,5.0314,122.67125
Masfo09072023,4.2036375,143.18,60.31041666666667,58.3215,58.3215,0.065,9.9315,143.18
Masfo09082023,5.298333333333333,58.181666666666665,25.1225,73.66149999999999,73.66149999999999,0.12875,8.0161,73.66149999999999
Masfo09092023,7.247745833333333,35.82458333333333,13.98,51.49775,51.49775,0.2825,11.4462,51.49775
Masfo09102023,3.290645833333333,34.069583333333334,13.184583333333334,42.305875,42.305875,0.18875,6.6488,42.305875
Masfo09112023,4.1782375,29.34166666666667,14.679583333333332,72.73637500000001,72.73637500000001,0.17,16.1337,72.73637500000001
Masfo09122023,8.993520833333333,16.33375,7.23375,104.261625,104.261625,0.18875,10.9615,104.261625
Masfo10012023,7.008500000000001,76.02958333333333,46.86041666666667,100.3686,100.3686,0.1660539999999999,12.032,100.3686
Masfo10022023,9.541166666666667,34.11222222222222,16.25111111111111,86.8716,86.8716,0.1889579999999999,15.98,86.8716
Masfo10032023,12.892583333333334,36.16875,17.842916666666667,71.2425,71.2425,0.188958,8.084,71.2425
Masfo10042023,1.4628333333333334,32.108333333333334,18.399166666666662,51.2886,51.2886,0.2161565,18.236,51.2886
Masfo10052023,1.812166666666667,82.03041666666667,36.219166666666666,53.0064,53.0064,0.1789374999999999,5.64,82.03041666666667
Masfo10062023,7.649491666666666,58.1925,20.5075,107.032375,107.032375,0.20875,10.0112,107.032375
Masfo10072023,4.208891666666667,89.24666666666667,40.80458333333333,48.060625,48.060625,,5.0012,89.24666666666667
Masfo10082023,4.4986041666666665,42.56541666666667,20.059166666666663,61.304625,61.304625,0.04,13.4652,61.304625
Masfo10092023,6.736295833333333,32.57,14.135833333333332,57.484625,57.484625,0.39,20.5093,57.484625
Masfo10102023,3.2939375,39.34791666666667,16.268333333333334,73.10849999999999,73.10849999999999,0.1962499999999999,8.568,73.10849999999999
Masfo10112023,4.437820833333333,28.271666666666665,13.819166666666668,54.184875,54.184875,0.20625,11.7554,54.184875
Masfo10122023,6.6951625,19.96708333333333,8.020833333333334,102.20325,102.20325,0.19375,7.4211,102.20325
Masfo11012023,7.598,18.245,12.32,83.436,83.436,0.1216775,12.22,83.436
Masfo11022023,9.814083333333334,25.91333333333333,11.785000000000002,85.39920000000001,85.39920000000001,0.1989785,8.648,85.39920000000001
Masfo11032023,12.881666666666666,43.73,17.712083333333332,82.59299999999999,82.59299999999999,0.1646225,9.024,82.59299999999999
Masfo11042023,2.71825,33.45375,18.404166666666665,68.4666,68.4666,0.2419234999999999,17.672,68.4666
Masfo11052023,8.28575,75.485,34.26958333333334,53.4972,53.4972,0.148876,4.7,75.485
Masfo11062023,3.8120166666666666,47.95875,18.10708333333333,80.80175,80.80175,0.175,8.781,80.80175
Masfo11072023,4.268820833333334,77.74041666666666,35.16958333333333,51.955875,51.955875,,4.2104,77.74041666666666
Masfo11082023,4.377583333333333,31.570833333333336,18.53333333333333,33.619800000000005,33.619800000000005,0.1488759999999999,10.528,33.619800000000005
Masfo11092023,6.486969565217391,35.44583333333333,15.921666666666669,61.692625,61.692625,0.26625,13.6843,61.692625
Masfo11102023,4.6921375,28.01625,11.007916666666668,109.694875,109.694875,0.25,7.0747,109.694875
Masfo11112023,4.625770833333333,13.072916666666666,4.36625,58.03725,58.03725,0.1425,9.2777,58.03725
Masfo11122023,9.528804166666667,20.04875,8.834166666666667,89.30075,89.30075,0.21125,17.3242,89.30075
Masfo12012023,7.183166666666668,37.52125,23.629583333333333,56.6874,56.6874,0.2376289999999999,17.859999999999996,56.6874
Masfo12022023,13.634916666666667,24.47833333333333,11.574166666666663,95.2152,95.2152,0.234766,15.604,95.2152
Masfo12032023,13.52575,45.75708333333333,19.247916666666665,49.50749999999999,49.50749999999999,0.2333344999999999,9.588,49.50749999999999
Masfo12042023,1.572,213.46916666666667,100.34458333333332,42.945,42.945,0.211862,18.048,213.46916666666667
Masfo12052023,9.639416666666667,63.22708333333333,29.76125,69.4482,69.4482,0.166054,8.648,69.4482
Masfo12062023,5.870241666666666,48.29541666666666,17.049583333333334,123.724,123.724,0.2225,6.2387,123.724
Masfo12072023,4.251116666666666,74.95875,32.4675,42.46225,42.46225,,4.4981,74.95875
Masfo12082023,4.071916666666667,38.54583333333333,22.90416666666667,39.5094,39.5094,0.1274035,32.336,39.5094
Masfo12092023,6.484775,36.43666666666667,15.5075,51.9555,51.9555,0.235,12.6895,51.9555
Masfo12102023,4.7865125,22.282916666666665,7.324166666666667,55.581,55.581,0.15375,7.5565,55.581
Masfo12112023,5.053858333333333,10.170416666666666,3.7795833333333335,98.53125,98.53125,0.1975,8.5964,98.53125
Masfo12122023,6.821408333333333,12.627916666666666,4.880416666666666,83.61725000000001,83.61725000000001,0.18,12.913,83.61725000000001
Masfo13012023,8.438583333333334,22.42125,14.294583333333334,85.89,85.89,0.148876,13.536,85.89
Masfo13022023,10.261666666666668,33.03666666666667,15.734583333333331,110.43,110.43,0.2047044999999999,5.451999999999999,110.43
Masfo13032023,14.344500000000002,45.42875,20.187916666666663,66.4125,66.4125,0.1746429999999999,9.4,66.4125
Masfo13042023,1.8449166666666663,136.53375,63.08375,45.6444,45.6444,0.1846634999999999,20.304,136.53375
Masfo13052023,11.135,60.017500000000005,27.44458333333333,71.166,71.166,0.183232,18.236,71.166
Masfo13062023,8.983891666666667,52.45375000000001,19.489166666666662,75.85825,75.85825,0.265,3.6665,75.85825
Masfo13072023,4.352679166666666,77.74249999999999,33.97166666666667,64.514875,64.514875,,10.7282,77.74249999999999
Masfo13082023,3.346454545454546,26.59583333333333,13.229166666666666,38.2824,38.2824,0.1044995,32.336,38.2824
Masfo13092023,7.22515,40.36666666666667,15.21625,67.799875,67.799875,0.3687499999999999,12.8453,67.799875
Masfo13102023,3.724641666666667,17.9425,5.935416666666666,56.515625,56.515625,0.1375,8.8514,56.515625
Masfo13112023,5.735270833333334,9.64125,3.02375,79.87162500000001,79.87162500000001,0.16375,17.3752,79.87162500000001
Masfo13122023,7.0579625,18.99708333333333,7.597083333333333,90.761625,90.761625,0.23375,12.5153,90.761625
Masfo14012023,8.733333333333333,17.328333333333333,11.22,86.8716,86.8716,0.137424,12.22,86.8716
Masfo14022023,9.901416666666668,38.321666666666665,18.129583333333333,66.258,66.258,0.2404919999999999,7.52,66.258
Masfo14032023,13.318333333333332,36.114583333333336,17.430416666666666,70.7595,70.7595,0.1989785,6.956,70.7595
Masfo14042023,2.1287500000000006,101.15166666666666,47.05708333333333,45.399,45.399,0.174643,55.46,101.15166666666666
Masfo14052023,14.737500000000002,74.40791666666667,32.21333333333333,67.9758,67.9758,0.1331294999999999,6.956,74.40791666666667
Masfo14062023,15.775525,59.395,21.78125,111.3645,111.3645,0.19375,8.3256,111.3645
Masfo14072023,4.3824875,69.2175,30.547083333333333,54.54837500000001,54.54837500000001,,4.1628,69.2175
Masfo14082023,5.595954166666666,34.42625,15.72625,56.93280000000001,56.93280000000001,0.3249505,21.62,56.93280000000001
Masfo14092023,6.5004375,40.03875,17.739166666666666,108.457,108.457,0.3424999999999999,17.1985,108.457
Masfo14102023,3.011483333333333,57.725,21.6375,69.99799999999999,69.99799999999999,0.16625,9.5177,69.99799999999999
Masfo14112023,6.100124999999999,10.482083333333334,3.330833333333333,49.5175,49.5175,0.2249999999999999,6.7288,49.5175
Masfo14122023,7.947320833333333,26.349166666666665,10.594583333333334,91.621875,91.621875,0.27375,13.7116,91.621875
Masfo15012023,8.766083333333333,13.051666666666668,8.36375,85.6446,85.6446,0.1689169999999999,13.16,85.6446
Masfo15022023,10.665583333333334,36.03333333333333,15.954583333333332,48.8346,48.8346,0.2848684999999999,8.648,48.8346
Masfo15032023,12.750666666666667,45.32583333333333,19.22875,56.511,56.511,0.2175879999999999,9.212,56.511
Masfo15042023,3.89725,58.21541666666667,29.5325,81.2274,81.2274,0.1846634999999999,11.28,81.2274
Masfo15052023,8.089250000000002,52.76458333333333,24.36625,106.0128,106.0128,0.1818004999999999,3.947999999999999,106.0128
Masfo15062023,5.044241666666667,47.13833333333333,17.853333333333335,136.5175,136.5175,0.17,2.5027,136.5175
Masfo15072023,4.421225,67.25666666666667,29.699166666666667,40.43675,40.43675,,13.1298,67.25666666666667
Masfo15082023,6.178154166666666,55.35583333333333,21.031666666666663,63.93925,63.93925,0.385,29.1499,63.93925
Masfo15092023,6.535241666666667,44.24625,20.7925,83.4515,83.4515,0.21625,9.2436,83.4515
Masfo15102023,2.9574208333333334,81.43166666666666,30.05375,66.68,66.68,0.105,10.9421,81.43166666666666
Masfo15112023,5.6009125,11.466666666666669,4.136666666666667,80.374375,80.374375,0.19125,13.7477,80.374375
Masfo15122023,6.302491666666668,17.078333333333333,6.085416666666667,72.3875,72.3875,0.1425,6.5421,72.3875
Masfo16012023,9.126333333333331,23.3775,13.407916666666669,52.515600000000006,52.515600000000006,0.1674854999999999,12.596,52.515600000000006
Masfo16022023,14.017,27.90041666666667,12.8175,67.2396,67.2396,0.194684,11.092,67.2396
Masfo16032023,13.9515,34.80041666666667,14.422083333333331,33.81,33.81,0.2863,11.092,34.80041666666667
Masfo16042023,3.6025000000000005,30.99083333333333,17.245416666666667,119.2644,119.2644,0.174643,8.836,119.2644
Masfo16052023,3.7771666666666666,35.85791666666667,17.750833333333333,125.8902,125.8902,0.163191,2.256,125.8902
Masfo16062023,3.3674125,66.79875,26.335,93.39425,93.39425,0.22125,7.8207,93.39425
Masfo16072023,4.453658333333333,74.42916666666666,28.85291666666667,38.11687499999999,38.11687499999999,,7.0175,74.42916666666666
Masfo16082023,5.861229166666667,86.47041666666667,32.604166666666664,75.2425,75.2425,0.33875,33.6675,86.47041666666667
Masfo16092023,6.555745833333333,41.89833333333333,19.269583333333333,71.976,71.976,0.16875,9.1753,71.976
Masfo16102023,3.3714,84.20458333333333,31.97958333333333,72.413,72.413,0.155,11.058,84.20458333333333
Masfo16112023,5.480029166666667,14.638333333333334,5.975833333333333,92.488375,92.488375,0.14625,10.8564,92.488375
Masfo16122023,7.081258333333333,18.026666666666667,6.968333333333334,38.734125,38.734125,0.215,16.2966,38.734125
Masfo17012023,9.2355,18.881666666666668,12.1375,63.3132,63.3132,0.191821,10.152,63.3132
