vlookup,SO2,PM10,PM2.5,8h_Avg_WHO,8h_Avg_NS,C0_8h_Avg,NO2
Jurf10082023,3.9677458333333333,21.390416666666667,8.145416666666668,14.402000000000001,14.402000000000001,0.33375,44.6352
Jurf10092023,4.755520833333333,16.574166666666667,9.14625,24.133750000000013,24.133750000000013,0.42125,40.8657
Jurf10102023,3.6373875000000004,9.358749999999999,4.310416666666667,10.540250000000015,10.540250000000015,0.33875,13.8157
Jurf10112023,5.586233333333333,22.75583333333333,19.238333333333333,10.222750000000017,10.222750000000017,0.29,27.3962
Jurf10122023,7.178004166666667,57.16583333333333,31.4425,,,1.255,35.1713
Jurf11012023,7.969166666666667,30.49875,16.500416666666666,170.30759999999998,170.30759999999998,0.14601299999999995,6.956
Jurf11022023,0.7026363636363637,30.588333333333335,16.52541666666667,26.7486,26.7486,0.271985,40.796
Jurf11032023,1.0589166666666667,,,6.6258,6.6258,0.25767,25.944
Jurf11042023,4.061,51.60458333333333,27.927916666666665,,,0.5683055,186.308
Jurf11052023,2.499916666666667,38.77291666666667,24.04125,,,0.7744415,43.24
Jurf11062023,2.3072624999999998,60.2525,39.981249999999996,5.2122499999999965,5.2122499999999965,0.70875,54.5446
Jurf11072023,3.0092416666666666,27.639166666666668,12.02875,12.468124999999999,12.468124999999999,0.23375,25.4868
Jurf11082023,4.100733333333333,16.34375,5.07625,42.57575,42.57575,0.31,26.5328
Jurf11092023,4.765975,19.561666666666667,11.001666666666667,52.720875000000014,52.720875000000014,0.35875,23.4431
Jurf11102023,3.5710916666666663,8.219166666666666,3.469583333333333,17.971125000000015,17.971125000000015,0.35375,19.7758
Jurf11112023,5.446695833333333,28.70375,17.449583333333333,15.525125000000015,15.525125000000015,0.27125,31.3175
Jurf11122023,6.902383333333333,68.48416666666667,42.44625,,,0.9450000000000001,31.0148
Jurf12012023,6.495416666666667,33.589999999999996,17.633333333333333,3.4356,3.4356,0.48814149999999995,46.248
Jurf12022023,1.812166666666667,34.16625,17.855833333333333,6.6258,6.6258,0.6227024999999999,68.61999999999999
Jurf12032023,2.1942500000000007,63.32727272727273,42.25909090909091,10.7976,10.7976,0.4079775,54.52
Jurf12042023,3.984583333333333,42.196666666666665,20.397083333333335,,,0.46810050000000003,97.384
Jurf12052023,1.9977500000000001,39.31458333333334,25.045833333333334,,,0.604093,37.6
Jurf12062023,2.2167833333333333,64.9725,42.8775,19.964625,19.964625,0.58375,48.6018
Jurf12072023,3.3300666666666667,29.1875,13.5025,5.8035,5.8035,0.52625,41.2163
Jurf12082023,4.2818125,18.624583333333334,6.4937499999999995,28.993375,28.993375,0.2675,11.6952
Jurf12092023,5.024575,25.424166666666665,15.285000000000002,18.880000000000013,18.880000000000013,0.35125,47.2136
Jurf12102023,3.7506958333333333,7.722083333333334,3.18125,4.601000000000018,4.601000000000018,0.50125,21.1831
Jurf12112023,5.4916625,25.359166666666667,14.631666666666668,12.175125000000016,12.175125000000016,0.315,31.6802
Jurf12122023,7.343345833333333,70.635,38.662083333333335,,,1.05125,34.7508
Jurf13012023,4.61775,33.535000000000004,17.5675,9.815999999999999,9.815999999999999,0.2691219999999999,47.56399999999999
Jurf13022023,2.1615,36.59791666666667,18.80375,22.5768,22.5768,0.483847,38.164
Jurf13032023,4.279333333333334,63.08541666666667,41.483333333333334,3.9263999999999997,3.9263999999999997,0.346423,43.992
Jurf13042023,4.279333333333334,45.42208333333334,22.011666666666667,,,0.360738,143.81999999999996
Jurf13052023,1.9104166666666667,37.09083333333333,23.554166666666664,14.724,14.724,0.5110455,35.532000000000004
Jurf13062023,2.383779166666667,57.215,37.50833333333333,4.866624999999999,4.866624999999999,0.7975000000000001,56.3766
Jurf13072023,3.2816791666666667,28.947083333333335,14.04,24.821624999999997,24.821624999999997,0.41375,8.5823
Jurf13082023,4.1148375,22.344166666666666,9.09125,13.413874999999999,13.413874999999999,0.23875000000000002,17.8753
Jurf13092023,5.157470833333334,21.36,12.217916666666667,31.568875000000013,31.568875000000013,0.49124999999999996,36.4897
Jurf13102023,3.9520916666666666,8.0725,3.4441666666666664,1.7605000000000177,1.7605000000000177,0.5862499999999999,29.4623
Jurf13112023,5.645033333333333,10.789583333333333,22.03375,,,0.32375,9.7374
Jurf13122023,6.729141666666667,63.826249999999995,34.251666666666665,,,1.03875,40.1144
Jurf14012023,3.515166666666667,31.14,16.71875,64.2948,64.2948,0.17464299999999994,15.227999999999998
Jurf14022023,2.609083333333334,38.345,19.300416666666667,11.5338,11.5338,0.3392655,50.572
Jurf14032023,2.783750000000001,54.85208333333333,37.278333333333336,48.589200000000005,48.589200000000005,0.18895800000000001,6.016
Jurf14042023,4.2575,42.40416666666667,20.38416666666667,,,0.415135,149.45999999999998
Jurf14052023,1.9868333333333335,39.76708333333333,24.355833333333333,22.331400000000002,22.331400000000002,0.46953199999999995,20.68
Jurf14062023,2.2477875,54.83291666666667,35.75875,23.6815,23.6815,0.41625,37.5414
Jurf14072023,3.2483833333333334,22.005,8.850833333333332,67.485,67.485,0.3125,14.5889
Jurf14082023,4.137225,26.336250000000003,12.409166666666666,26.538625,26.538625,0.2875,7.5496
Jurf14092023,4.971129166666667,19.13625,10.992916666666666,48.145750000000014,48.145750000000014,0.38375,29.7004
Jurf14102023,3.66395,8.38125,3.5837499999999998,9.993000000000016,9.993000000000016,0.35874999999999996,31.2579
Jurf14112023,6.2268333333333326,9.505833333333333,31.687083333333334,,,0.73375,39.6893
Jurf14122023,6.517283333333334,70.10333333333334,40.495416666666664,,,0.7725,34.577
Jurf15012023,4.7050833333333335,31.34,16.807083333333335,48.83460000000001,48.83460000000001,0.26482749999999994,31.584
Jurf15022023,4.115583333333333,38.78041666666667,19.562083333333334,3.4356,3.4356,0.45951149999999996,62.228
Jurf15032023,2.882,60.217083333333335,41.40541666666667,10.5522,10.5522,0.4194294999999999,49.632
Jurf15042023,3.8426666666666667,35.2975,15.829583333333334,,,0.2877315,41.924
Jurf15052023,2.0523333333333333,35.78458333333333,22.541666666666668,36.81,36.81,0.455217,28.388
Jurf15062023,2.0982708333333333,50.387499999999996,32.927083333333336,55.073375,55.073375,0.24375000000000002,12.9959
Jurf15072023,3.190679166666667,17.048750000000002,5.267083333333333,21.04275,21.04275,0.19125,26.8113
Jurf15082023,4.214833333333334,21.468333333333334,8.8475,16.367375,16.367375,0.355,14.9036
Jurf15092023,4.9314583333333335,16.805833333333332,9.31,41.26150000000001,41.26150000000001,0.2425,20.6312
Jurf15102023,3.749591666666667,8.75125,3.93375,3.440125000000016,3.440125000000016,0.66875,35.4349
Jurf15112023,5.468954166666666,9.910416666666666,30.22666666666667,4.655125000000016,4.655125000000016,0.33375,22.9606
Jurf15122023,6.157183333333333,32.40333333333333,14.104999999999999,40.075375000000015,40.075375000000015,0.1925,10.9591
Jurf16012023,6.026000000000001,31.957083333333333,17.052916666666665,2.9448000000000003,2.9448000000000003,0.990598,64.48399999999998
Jurf16022023,3.406,36.594166666666666,18.76,13.9878,13.9878,0.363601,35.907999999999994
Jurf16032023,3.0130000000000012,58.15541666666667,39.719166666666666,6.3804,6.3804,0.45951149999999996,66.928
Jurf16042023,3.76625,28.785833333333333,11.801250000000001,31.6566,31.6566,0.277711,78.96000000000001
Jurf16052023,2.0195833333333333,31.342916666666667,19.70875,47.853,47.853,0.3678955,16.355999999999998
Jurf16062023,1.9768666666666668,57.6,37.72708333333333,23.080875,23.080875,0.3925,21.1665
Jurf16072023,3.3422375,17.905,5.829583333333333,4.720375,4.720375,0.3225,48.5676
Jurf16082023,4.168770833333333,14.791666666666666,4.041666666666667,21.709874999999997,21.709874999999997,0.2625,15.7329
Jurf16092023,5.025095833333333,13.562083333333334,7.1258333333333335,37.746625000000016,37.746625000000016,0.15875,15.693
Jurf16102023,3.7730833333333336,11.165,5.480833333333333,21.653250000000014,21.653250000000014,0.325,33.901
Jurf16112023,5.339579166666667,8.232916666666666,17.405833333333334,22.315375000000017,22.315375000000017,0.1925,12.6206
Jurf16122023,6.456166666666667,53.99625,27.118333333333336,,,0.485,27.5594
Jurf17012023,10.31625,33.23166666666666,17.537499999999998,4.171800000000002,4.171800000000002,0.5726,75.576
Jurf17022023,5.46925,41.71458333333333,19.52541666666667,,,0.8460165,61.664
Jurf17032023,2.7182500000000007,36.82541666666667,24.40416666666667,62.577,62.577,0.16175949999999997,8.648
Jurf17042023,4.0064166666666665,26.719166666666666,10.491249999999999,34.356,34.356,0.30204649999999994,3.196
Jurf17052023,2.1833333333333336,28.832083333333333,18.011666666666667,35.8284,35.8284,0.380779,3.572
Jurf17062023,1.9695958333333332,49.721666666666664,32.65708333333333,40.452625,40.452625,0.3825,30.2136
Jurf17072023,3.4903583333333335,20.64375,8.084583333333333,11.271749999999999,11.271749999999999,0.51,75.2475
Jurf17082023,5.916079166666667,16.978333333333335,5.46375,11.3385,11.3385,0.24375000000000002,24.6033
Jurf17092023,5.326358333333333,13.677083333333334,7.234999999999999,59.78825000000001,59.78825000000001,0.2,14.5401
Jurf17102023,4.358304166666667,16.1675,8.714166666666666,4.213625000000015,4.213625000000015,0.315,40.9978
Jurf17112023,5.582887499999999,6.906666666666666,10.257083333333334,29.368000000000016,29.368000000000016,0.1775,17.3951
Jurf17122023,6.158216666666667,58.955000000000005,29.502916666666668,,,0.46875,28.015
Jurf18012023,8.646,32.089166666666664,17.10291666666667,209.0808,209.0808,0.40225149999999993,50.76
Jurf18022023,4.1810833333333335,35.09916666666667,18.10375,8.8344,8.8344,0.46237449999999997,39.668
Jurf18032023,2.641833333333334,31.371666666666666,21.018333333333334,44.908199999999994,44.908199999999994,0.1932525,28.012
Jurf18042023,4.082833333333333,27.655833333333334,11.245416666666666,39.264,39.264,0.26912200000000003,62.792
Jurf18052023,2.5217500000000004,33.665,21.079166666666666,13.2516,13.2516,0.5454015,18.424
Jurf18062023,2.213123076923077,46.555,30.577916666666667,64.578625,64.578625,0.3625,18.7677
Jurf18072023,3.7029416666666664,27.08458333333333,12.796666666666667,30.086,30.086,0.2975,7.1988
Jurf18082023,4.166816666666667,11.7175,1.8641666666666667,36.426625,36.426625,0.20375,11.8501
Jurf18092023,5.2795625,24.3125,14.295,50.571750000000016,50.571750000000016,0.18875,13.5604
Jurf18102023,4.302175,13.800833333333332,7.185416666666668,7.025875000000014,7.025875000000014,0.57375,42.0261
Jurf18112023,6.191554166666666,7.589583333333334,17.700416666666666,,,0.55125,30.9563
Jurf18122023,6.532054166666666,57.35125,29.027916666666666,,,0.8174999999999999,27.7428
Jurf19012023,1.1244166666666666,30.940416666666668,16.679166666666667,112.63860000000001,112.63860000000001,0.2075674999999999,1.3159999999999998
Jurf19022023,6.05875,32.41791666666666,17.15458333333333,34.356,34.356,0.29918349999999994,2.82
Jurf19032023,2.6636666666666677,31.5925,21.25125,27.239400000000003,27.239400000000003,0.3134985,27.448
Jurf19042023,4.192,36.95166666666667,17.8475,,,0.529655,94.188
Jurf19052023,2.5435833333333338,36.96958333333333,23.375833333333333,2.9447999999999963,2.9447999999999963,0.8317015,52.26399999999999
Jurf19062023,1.8683857142857143,48.03541666666666,31.632499999999997,45.992,45.992,0.34875,9.3354
Jurf19072023,3.585075,41.26125,23.034166666666668,44.27437499999999,44.27437499999999,0.43500000000000005,20.1714
Jurf19082023,4.1757333333333335,9.497083333333334,0.445,51.983125,51.983125,0.22,7.6038
Jurf19092023,4.509408333333334,17.267500000000002,9.63,35.886375000000015,35.886375000000015,0.23625,10.0003
Jurf19102023,3.895509090909091,11.885,5.957083333333333,,,0.325,36.8512
Jurf19112023,5.929383333333334,8.13625,18.927083333333332,,,0.72875,30.2733
Jurf19122023,6.257341666666666,46.840833333333336,22.124583333333334,,,0.48249999999999993,17.4774
Jurf20012023,1.8101818181818183,31.575,16.892083333333336,3.9264,3.9264,1.2726035,105.28
Jurf20022023,7.172250000000001,31.267916666666665,16.68875,65.7672,65.7672,0.237629,0.752
Jurf20032023,3.1112500000000005,38.32208333333333,25.739166666666666,7.6074,7.6074,0.526792,47.752
Jurf20042023,4.09375,43.45875,22.609166666666667,16.1964,16.1964,0.49673049999999996,109.98
Jurf20052023,2.6964166666666673,40.4675,25.43375,,,0.8073659999999999,46.624
Jurf20062023,2.1838375,46.94833333333333,30.946250000000003,35.684250000000006,35.684250000000006,0.33999999999999997,14.1126
Jurf20072023,4.0856391304347826,29.10625,14.565833333333332,14.475249999999999,14.475249999999999,0.43875,18.6874
Jurf20082023,4.098933333333333,10.229583333333332,1.1626315789473685,55.12287500000001,55.12287500000001,0.23625,6.9672
Jurf20092023,2.8706708333333335,15.018333333333333,8.097083333333334,14.845000000000013,14.845000000000013,0.2425,27.8406
Jurf20102023,4.348583333333333,10.775,5.26875,36.944125000000014,36.944125000000014,0.31375000000000003,15.0728
Jurf20112023,5.5978916666666665,8.274166666666668,20.131249999999998,16.212625000000017,16.212625000000017,0.26125,24.3494
Jurf20122023,6.393820833333333,43.635,20.14708333333333,,,0.51625,21.5171
Jurf21012023,0.29942857142857143,30.666666666666668,16.535416666666666,35.583000000000006,35.583000000000006,0.25194399999999995,22.184
Jurf21022023,6.997583333333334,30.88083333333333,16.622916666666665,34.110600000000005,34.110600000000005,0.2676905,3.572
Jurf21032023,2.8343636363636366,40.69541666666667,27.016666666666666,12.27,12.27,0.423724,40.984
Jurf21042023,4.061,42.125,21.584166666666665,,,0.6112505,1.692
Jurf21052023,2.1615,27.91625,17.063333333333333,35.337599999999995,35.337599999999995,0.22331399999999998,2.4439999999999995
Jurf21062023,2.665833333333333,53.04625000000001,35.21958333333333,9.318999999999999,9.318999999999999,0.515,27.9824
Jurf21072023,3.621070833333333,18.474999999999998,6.5975,26.87025,26.87025,0.2575,23.7713
Jurf21082023,4.1927208333333335,11.681666666666667,2.382105263157895,44.133375,44.133375,0.26875,24.5837
Jurf21092023,2.8145375,11.765,5.9875,19.058750000000014,19.058750000000014,0.32625,9.3319
Jurf21102023,4.454833333333333,10.584999999999999,5.195416666666667,11.549750000000014,11.549750000000014,0.3075,34.6495
Jurf21112023,5.667208333333334,9.010416666666666,26.039166666666663,16.293625000000016,16.293625000000016,0.22875,13.1804
Jurf21122023,6.95385,63.59,36.72,,,1.0875,33.5849
Jurf22012023,0.3144,30.473333333333333,16.4725,43.681200000000004,43.681200000000004,0.25051249999999997,29.704
Jurf22022023,7.379666666666666,32.026666666666664,17.052083333333332,24.2946,24.2946,0.29202599999999995,37.6
Jurf22032023,0.262,26.187916666666666,17.226666666666667,,,0.15889649999999997,30.643999999999995
Jurf22042023,4.202916666666667,39.735,19.795833333333334,12.27,12.27,0.535381,21.62
Jurf22052023,2.1615,29.11916666666667,18.057083333333335,8.588999999999995,8.588999999999995,0.3478545,22.184
Jurf22062023,2.5573166666666665,48.77125,32.305,5.71675,5.71675,0.7100000000000001,58.9716
Jurf22072023,3.6055125,16.34958333333333,4.945416666666667,19.834249999999997,19.834249999999997,0.15875,25.428
Jurf22082023,4.115433333333333,17.47375,7.075238095238096,33.934375,33.934375,0.29375,31.0335
Jurf22092023,3.0220625,10.707500000000001,5.263333333333334,7.169625000000014,7.169625000000014,0.39375,35.7812
Jurf22102023,4.5525416666666665,9.5425,4.34,25.828250000000015,25.828250000000015,0.16875,18.9005
Jurf22112023,5.9904,8.918333333333333,24.72875,,,0.6487499999999999,25.9688
Jurf22122023,6.567545833333334,51.5375,32.40333333333333,,,0.55875,19.3277
Jurf23012023,0.39300000000000007,31.108333333333334,16.724999999999998,68.712,68.712,0.231903,5.076
Jurf23022023,7.357833333333335,35.54125,18.399583333333332,7.362,7.362,0.492436,15.416
Jurf23032023,0.262,30.38208333333333,19.736250000000002,,,0.154602,3.196
Jurf23042023,4.082833333333333,44.88708333333333,23.50791666666667,,,0.7200445,1.692
Jurf23052023,2.405636363636364,34.89291666666667,22.020416666666666,7.852799999999996,7.852799999999996,0.39509399999999995,25.756
Jurf23062023,2.3541,46.449999999999996,30.754583333333333,41.91137499999999,41.91137499999999,0.395,29.4712
Jurf23072023,3.4540875,17.55875,5.770416666666667,23.6375,23.6375,0.135,23.6265
Jurf23082023,4.234733333333334,26.083333333333332,12.369583333333333,24.531000000000002,24.531000000000002,0.42625,15.0866
Jurf23092023,2.9414041666666666,21.078333333333333,11.960833333333333,9.828250000000015,9.828250000000015,0.2625,22.3444
Jurf23102023,5.002925,10.638333333333334,5.4312499999999995,,,0.43375,37.9364
Jurf23112023,6.071160869565217,14.526666666666666,12.70125,,,0.36375,14.4572
Jurf23122023,7.398325,67.98208333333334,37.60458333333333,,,1.25375,25.8296
Jurf24012023,0.262,30.732083333333335,16.580000000000002,57.669000000000004,57.669000000000004,0.22331399999999996,19.364
Jurf24022023,9.879583333333334,43.62916666666666,21.4675,2.2086,2.2086,0.635586,47.752
Jurf24032023,0.262,32.26,21.924166666666665,,,0.25766999999999995,14.287999999999998
Jurf24042023,5.087166666666667,40.058749999999996,19.56375,,,0.41370349999999995,2.256
Jurf24052023,,47.97,29.145416666666666,7.3619999999999965,7.3619999999999965,0.4566485,29.892
Jurf24062023,2.272670833333333,47.356249999999996,31.310833333333335,45.189750000000004,45.189750000000004,0.40374999999999994,31.3419
Jurf24072023,3.51825,17.375416666666666,5.60125,21.38225,21.38225,0.18625,12.8691
Jurf24082023,4.458309090909091,27.30458333333333,13.3275,24.01825,24.01825,0.2875,8.9782
Jurf24092023,3.0057916666666666,26.529583333333335,15.1425,8.036750000000014,8.036750000000014,0.2525,35.4146
Jurf24102023,4.8561708333333335,15.73375,9.697916666666666,,,0.28750000000000003,20.8894
Jurf24112023,5.9762458333333335,7.989583333333333,1.9029166666666668,,,0.71,34.1779
Jurf24122023,6.643908333333333,70.1525,38.67208333333333,,,1.04,32.0831
Jurf25012023,0.262,31.642083333333332,16.924583333333334,58.159800000000004,58.159800000000004,0.28486849999999997,9.212
Jurf25022023,8.340333333333334,43.218333333333334,21.266666666666666,13.497,13.497,0.37218999999999997,30.268
Jurf25032023,0.262,38.48291666666667,26.301666666666666,31.4112,31.4112,0.4079775,52.076
Jurf25042023,4.956166666666667,43.262499999999996,21.86,,,0.4566485,0.752
Jurf25052023,1.379866666666667,59.580000000000005,35.610416666666666,6.380399999999996,6.380399999999996,0.6026615000000001,52.26399999999999
Jurf25062023,2.4273583333333333,47.79666666666666,31.628333333333334,37.83125,37.83125,0.395,44.2697
Jurf25072023,3.5248708333333334,11.441249999999998,1.8642857142857143,21.2355,21.2355,0.23125,24.7467
Jurf25082023,4.450054166666667,28.467083333333335,14.033333333333333,12.447125,12.447125,0.65125,45.3628
Jurf25092023,3.2978166666666664,19.650000000000002,11.05375,,,0.34625,18.83
Jurf25102023,5.277216666666667,11.479583333333332,6.56625,,,0.49874999999999997,34.0135
Jurf25112023,6.063454166666666,8.04875,1.9974999999999998,,,0.815,33.3227
Jurf25122023,6.6450458333333335,76.75666666666667,42.21333333333333,,,0.5750000000000001,37.1149
Jurf26012023,0.6472941176470588,30.045,16.339583333333334,47.362199999999994,47.362199999999994,0.20470449999999998,26.696
Jurf26022023,10.310470588235296,38.60375,19.512916666666666,21.1044,21.1044,0.34356,31.771999999999995
Jurf26032023,0.41171428571428575,36.66291666666667,24.874166666666667,29.9388,29.9388,0.4165665,63.92
Jurf26042023,4.170166666666667,43.72541666666667,20.599999999999998,17.4234,17.4234,0.183232,1.504
Jurf26052023,1.6375000000000002,49.31,30.78916666666667,5.644199999999996,5.644199999999996,0.764421,54.708
Jurf26062023,2.5995375,50.9175,33.68625,35.887125,35.887125,0.37625000000000003,19.8225
Jurf26072023,3.7532833333333335,9.70125,1.933076923076923,36.772875000000006,36.772875000000006,0.15125,6.7753
Jurf26082023,4.692166666666666,23.16416666666667,10.070833333333333,22.562375000000003,22.562375000000003,0.68,63.2793
Jurf26092023,3.255854166666667,15.702916666666667,8.34125,19.305625000000013,19.305625000000013,0.23124999999999998,29.0964
Jurf26102023,4.998870833333333,8.283333333333333,4.1175,,,0.27375,28.1648
Jurf26112023,5.9431875000000005,7.905,1.9404166666666667,6.196125000000018,6.196125000000018,0.37124999999999997,23.1348
Jurf26122023,7.37715,74.67791666666666,42.16583333333333,,,1.0525,33.0381
Jurf27012023,1.8112173913043481,29.268333333333334,16.046666666666667,71.9022,71.9022,0.15030749999999998,7.52
Jurf27022023,2.489,37.53041666666667,19.104166666666668,4.6626,4.6626,0.4480595,62.228
Jurf27032023,2.4104,44.0675,28.652916666666666,46.626000000000005,46.626000000000005,0.251944,17.107999999999997
Jurf27042023,4.333916666666666,30.870416666666667,13.139166666666666,,,0.2905945,1.88
Jurf27052023,1.4300833333333334,40.1875,24.329583333333332,15.950999999999995,15.950999999999995,0.4852785,35.532000000000004
Jurf27062023,3.399195833333333,56.4375,36.987500000000004,28.172125,28.172125,0.17125,10.231
Jurf27072023,3.4840875,6.941666666666666,2.425,21.768625,21.768625,0.15375,7.7452
Jurf27082023,5.268895833333334,22.023750000000003,9.38625,11.812875000000004,11.812875000000004,1.2999999999999998,62.6952
Jurf27092023,3.340191666666667,17.809166666666666,9.654166666666667,15.763125000000013,15.763125000000013,0.26125,27.1994
Jurf27102023,5.174291666666666,6.6875,2.9450000000000003,,,0.48875,23.7926
Jurf27112023,6.259870833333333,7.90625,1.9458333333333335,,,0.47875,23.2268
Jurf27122023,7.080904545454545,61.781666666666666,32.638333333333335,,,0.47,27.2119
Jurf28012023,2.12875,30.16,16.39,27.730200000000004,27.730200000000004,0.2991835,10.152
Jurf28022023,,37.762499999999996,19.195833333333333,,,0.4079775,63.356
Jurf28032023,2.8710833333333343,49.260416666666664,32.14208333333333,40.491,40.491,0.23190299999999997,29.328
Jurf28042023,5.047866666666667,31.997083333333336,13.76375,,,0.35644349999999997,1.692
Jurf28052023,1.8339999999999999,44.77666666666667,27.52625,32.6382,32.6382,0.3836419999999999,15.791999999999996
Jurf28062023,3.4900416666666665,63.645,41.6475,22.580625,22.580625,0.22375,10.9826
Jurf28072023,3.6570750000000003,7.560416666666666,0.7366666666666667,21.098375,21.098375,0.16625,7.0611
Jurf28082023,4.866229166666667,15.957083333333335,4.935833333333334,20.943500000000004,20.943500000000004,0.41125,76.922
Jurf28092023,3.4322666666666666,24.200833333333335,13.922916666666666,,,0.3075,35.6226
Jurf28102023,5.2244,7.020833333333333,2.895,,,0.54,31.4664
Jurf28112023,4.613654166666667,11.154166666666667,3.700833333333333,6.956750000000018,6.956750000000018,0.52625,33.1466
Jurf28122023,6.545345833333333,70.22333333333334,40.0325,2.131375000000018,2.131375000000018,0.89125,38.8071
Jurf29012023,2.2896521739130438,33.70583333333334,17.697916666666668,3.9264,3.9264,0.7443799999999999,57.904
Jurf29032023,2.9802500000000003,37.09666666666667,25.035416666666666,,,0.154602,10.903999999999998
Jurf29042023,0.262,34.07791666666667,15.096666666666666,13.0062,13.0062,0.492436,33.464
Jurf29052023,1.5174166666666666,47.07583333333333,29.083333333333332,53.742599999999996,53.742599999999996,0.3593065,22.748
Jurf29062023,2.9692333333333334,64.07833333333333,42.04,46.617875,46.617875,0.20625,5.4474
Jurf29072023,3.635191666666667,9.24375,1.4241666666666666,12.159749999999999,12.159749999999999,0.145,21.6605
Jurf29082023,4.8305750000000005,18.984166666666667,7.335416666666667,71.82675,71.82675,0.315,12.6588
Jurf29092023,3.7356625,14.675833333333335,7.391249999999999,18.507625000000015,18.507625000000015,0.36624999999999996,43.1535
Jurf29102023,5.125845833333333,39.86708333333333,17.325833333333332,9.130750000000017,9.130750000000017,0.49875,31.2615
Jurf29112023,5.8170625,11.1325,3.9295833333333334,,,0.45125000000000004,28.0001
Jurf29122023,6.758133333333333,70.48458333333333,39.66041666666667,1.7888750000000178,1.7888750000000178,1.0499999999999998,32.5691
Jurf30012023,2.2925000000000004,35.32875,18.348333333333333,4.4172,4.4172,0.8546054999999999,111.48399999999998
Jurf30032023,2.9693333333333336,43.72083333333333,29.82625,,,0.2863,45.684
Jurf30042023,1.5958181818181816,35.25125,16.00916666666667,6.871199999999999,6.871199999999999,0.549696,50.572
Jurf30052023,1.7466666666666668,58.21625,33.839999999999996,11.042999999999997,11.042999999999997,0.581189,40.608
Jurf30062023,2.9354125,54.60041666666667,36.107083333333335,15.824375,15.824375,0.39375000000000004,21.9884
Jurf30072023,3.8335458333333334,18.412916666666668,7.868571428571429,18.019750000000002,18.019750000000002,0.23125,10.3739
Jurf30082023,4.8453625,9.8925,1.215625,53.556250000000006,53.556250000000006,0.23625000000000002,31.5082
Jurf30092023,3.7921375000000004,11.054166666666667,5.272083333333334,24.199875000000016,24.199875000000016,0.3025,22.9925
Jurf30102023,5.2741875,78.03166666666667,43.49041666666667,6.9826250000000165,6.9826250000000165,0.4175,40.4824
Jurf30112023,5.729129166666667,27.067916666666665,11.552916666666667,,,0.4525,24.6595
Jurf30122023,6.795916666666667,63.10583333333333,35.18541666666667,3.094000000000016,3.094000000000016,0.8900000000000001,33.0731
Jurf31012023,2.663666666666667,34.035000000000004,17.843333333333334,6.625799999999999,6.625799999999999,0.6255655,83.65999999999998
Jurf31032023,2.9365833333333344,50.66083333333333,34.83416666666667,,,0.37219,65.8
Jurf31052023,1.790333333333333,42.81791666666667,26.28708333333333,8.588999999999997,8.588999999999997,0.5396755,36.284
Jurf31072023,3.8423874999999996,28.597916666666666,14.207500000000001,26.183375,26.183375,0.38625,8.7289
Jurf31082023,4.647433333333333,9.746666666666668,1.8016666666666667,46.86450000000001,46.86450000000001,0.145,11.7494
Jurf31102023,5.992933333333333,42.923750000000005,24.567916666666665,,,0.6437499999999999,34.8738
Jurf31122023,6.998695833333334,63.38999999999999,35.24916666666667,5.178000000000014,5.178000000000014,0.98,36.1992
Manam01012023,3.3725,43.85333333333333,31.570416666666663,12.1175,12.1175,0.23875,14.71
Manam01022023,3.67125,25.71375,20.7925,25.02875,25.02875,0.53,1.58
Manam01032023,3.01375,32.96125,10.805555555555555,9.973749999999999,9.973749999999999,1.1225,44.67
Manam01042023,2.8808333333333334,91.09416666666665,48.220416666666665,23.995,23.995,0.27875,21.0
Manam01052023,2.575416666666667,187.1640909090909,90.72916666666667,14.68,14.68,0.24375000000000002,34.99
Manam01062023,1.2920833333333333,129.33583333333334,48.83625,24.716250000000002,24.716250000000002,0.40125,9.16
Manam01072023,2.0833333333333335,,,22.022499999999997,22.022499999999997,0.32625000000000004,19.67
Manam01082023,3.0233333333333334,,,17.50125,17.50125,0.52125,14.52
Manam01092023,4.477083333333334,,,,,,10.2
Manam01102023,3.091666666666667,,,14.1575,14.1575,0.6174999999999999,14.6
Manam01112023,2.8395833333333336,,,11.032499999999999,11.032499999999999,,12.8
Manam01122023,3.244782608695652,109.00333333333333,68.12708333333333,,,,17.03
Manam02012023,3.3829166666666666,46.31458333333333,28.584999999999997,11.935,11.935,0.30125,13.96
Manam02022023,3.637916666666667,31.86791666666667,26.224166666666665,28.238750000000003,28.238750000000003,0.5825,0.85
Manam02032023,2.9466666666666668,67.76125,66.015,10.026250000000001,10.026250000000001,1.11625,20.73
Manam02042023,3.047083333333333,92.59708333333333,59.63666666666666,28.2075,28.2075,0.27875,11.95
Manam02052023,2.7675,108.53583333333334,47.34291666666667,19.285,19.285,0.29625,46.31
Manam02062023,1.3329166666666665,94.62166666666667,39.358333333333334,29.11,29.11,0.36124999999999996,9.47
Manam02072023,2.0933333333333333,,,17.80375,17.80375,0.42750000000000005,16.81
Manam02082023,2.9808333333333334,,,15.1275,15.1275,0.43124999999999997,13.31
Manam02092023,4.4437500000000005,,,19.77875,19.77875,0.22999999999999998,5.21
Manam02102023,3.0666666666666664,,,16.2725,16.2725,0.80125,9.67
Manam02112023,2.8166666666666664,,,11.9275,11.9275,,9.96
Manam02122023,3.1979166666666665,110.41266666666667,69.00791666666667,15.022499999999999,15.022499999999999,1.18625,10.8
